,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,NonLandUse,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,Series,Series2,SteeringLocation,SuggestedVIN,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Trim,Trim2,Turbo,VIN,ValveTrainDesign,VehicleDescriptor,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
1820,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,5000.0,305.11872047366,5.0,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,8,395,,294.5515,Ford,4V,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,Standard,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2021,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,Standard,DEARBORN,,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,,,Standard,F-Series,,,,Direct,,,,Not Applicable,,Not Applicable,,,SuperCrew,,,1FTFW1E51MFA42358*BA,,1FTFW1E5*MF,TRUCK ,,,,,,,
1821,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5000.0,305.11872047366,5.0,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,8,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,4V,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,,,,Not Applicable,,Not Applicable,,,,,,1FTEW1EF5FFA92185*BA,,1FTEW1EF*FF,TRUCK ,,,,,,,
1822,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5000.0,305.11872047366,5.0,,4x2,,,,,,,V-Shaped,,8,386,,287.8402,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2016,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,4V,,,,,,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,,,,Manual,,,,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,1FTEW1CF3GKD21670*BA,,1FTEW1CF*GK,TRUCK ,,,,,,,
1823,Standard,,,Standard,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,375.00,,279.637500,Ford,,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,Optional,Optional,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2019,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,Standard,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,Standard,,,Manual,2,6,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1E41KKE31914*BA,,1FTEW1E4*KK,TRUCK ,156.8,145.00,,17,17,4,
1824,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3700.0,225.78785315050,3.7,,4x2,,,,,,,V-Shaped,,6,302,,225.2014,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2014,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,4V,,,,,,DEARBORN,,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,1FTEW1CMXEFD09018*BA,,1FTEW1CM*EF,TRUCK ,,,,,,,
1825,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2700.0,164.76410905577,2.7,,4x2,,,,,,,V-Shaped,,6,325,,242.3525,Ford,2.7L-4V,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2018,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,1FTEW1CP7JFD42353*BA,,1FTEW1CP*JF,TRUCK ,,,,,,,
1826,Standard,,,Standard,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,5000,305.1187204736,5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,8,395,,294.5515,Ford,5.0L 4V,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,Optional,Optional,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2019,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,Standard,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,Standard,,,Manual,2,6,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1E5XKKF01063*BA,,1FTEW1E5*KK,TRUCK ,156.8,145.00,,17,17,4,
1827,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,6,365,,272.1805,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2013,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,1FTFW1ET6DFB18414*BA,,1FTFW1ET*DF,TRUCK ,,,,,,,
1828,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,Dual Electric Motors with Extended Range Battery,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,Standard,,,,,,4WD/4-Wheel Drive/4x4,,,,Standard,,BEV (Battery Electric Vehicle),,,,580,,432.5060,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Electric,,,,"Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2022,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,"GVWR (lbs): 8001 - 8,500",,,,,,,,DEARBORN,"Rouge Electric: Dearborn, Michigan",UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,Standard,,,,,Direct,,,Standard,Not Applicable,,Not Applicable,,,SuperCrew,,,1FTVW1EV7NWG03319*BA,,1FTVW1EV*NW,TRUCK ,,,,,,,
1829,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,Dual Electric Motors with Extended Range Battery,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,Standard,,,,,,4WD/4-Wheel Drive/4x4,,,,Standard,,BEV (Battery Electric Vehicle),,,,580,,432.5060,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Electric,,,,"Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2022,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,"GVWR (lbs): 8,501 - 9000",,,,,,,,DEARBORN,"Rouge Electric: Dearborn, Michigan",UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,Standard,,,,,Direct,,,Standard,Not Applicable,,Not Applicable,,,SuperCrew,,,1FT6W1EV7NWG02966*BA,,1FT6W1EV*NW,TRUCK ,,,,,,,
1830,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,Standard,,,V-Shaped,,6,400,,298.2800,Ford,GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2022,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,"Dearborn: Dearborn, Michigan",UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,Standard,,,,,Direct,,,Standard,Not Applicable,,Not Applicable,,,SuperCrew,,Yes,1FTEW1E84NFA23875*BA,,1FTEW1E8*NF,TRUCK ,,,,,,,
1831,Standard,,,Standard,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,375.00,,279.637500,Ford,,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,Optional,Optional,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2019,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,Standard,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,2,6,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1E45KFA86864*BA,,1FTEW1E4*KF,TRUCK ,156.8,145.00,,17,17,4,
1832,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,6,450,,335.5650,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2018,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,Direct,,,,Not Applicable,,Not Applicable,,,Super Crew - Raptor,,,1FTFW1RG2JFB93605*BA,,1FTFW1RG*JF,TRUCK ,,,,,,,
1833,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,5000,305.1187204736,5,,4x2,,Standard,,Standard,,,V-Shaped,,8,395,,294.5515,Ford,5.0L 4V,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2020,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,Number of Seats: 5/6,,,,,,,Standard,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,Standard,,,Manual,2,,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1C50LKE35076*BA,,1FTEW1C5*LK,TRUCK ,,,,,,4,
1834,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5000.0,305.11872047366,5.0,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,8,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,4V,,,,,,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,,,,Manual,,,,,,,,,,,,Not Applicable,,Not Applicable,,,,,,1FTEW1EF2FKD47284*BA,,1FTEW1EF*FK,TRUCK ,,,,,,,
1835,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,375.00,,279.637500,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2020,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,Number of Seats: 5/6,,,,,,,Standard,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,2,,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1E45LFA23734*BA,,1FTEW1E4*LF,TRUCK ,,,,,,4,
1836,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,Standard,,,V-Shaped,,6,400,,298.2800,Ford,GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2022,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,"Dearborn: Dearborn, Michigan",UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,Standard,,,,,Direct,,,Standard,Not Applicable,,Not Applicable,,,SuperCrew,,Yes,1FTFW1E88NFA48220*BA,,1FTFW1E8*NF,TRUCK ,,,,,,,
1837,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,6,365,,272.1805,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2016,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,,,1FTEW1EG7GFA38901*BA,,1FTEW1EG*GF,TRUCK ,,,,,,,
1838,Standard,,,Standard,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,5000,305.1187204736,5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,8,395,,294.5515,Ford,5.0L 4V,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,Optional,Optional,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2019,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,Standard,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,2,6,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1E50KFA46815*BA,,1FTEW1E5*KF,TRUCK ,156.8,145.00,,17,17,4,
1839,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,5000,305.1187204736,5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,8,395,,294.5515,Ford,5.0L 4V,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2020,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,Number of Seats: 5/6,,,,,,,Standard,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,Standard,,,Manual,2,,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTFW1E50LKD47789*BA,,1FTFW1E5*LK,TRUCK ,,,,,,4,
1840,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,450,,335.5650,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2020,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,Number of Seats: 5/6,,,,,,,Standard,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,2,,Standard,,,Left-Hand Drive (LHD),,Direct,,,Standard,Not Applicable,,Not Applicable,,Automatic,,,,1FTEW1EG7LFA17363*BA,,1FTEW1EG*LF,TRUCK ,,,,,,4,
1841,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,375,,279.6375,Ford,GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,Standard,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2021,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,Standard,DEARBORN,,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,,,Standard,F-Series,,,,Direct,,,,Not Applicable,,Not Applicable,,,SuperCrew,,,1FTFW1E87MFB03903*BA,,1FTFW1E8*MF,TRUCK ,,,,,,,
1842,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,Standard,,,V-Shaped,,6,400,,298.2800,Ford,GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2022,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,"Dearborn: Dearborn, Michigan",UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,Standard,,,,,Direct,,,Standard,Not Applicable,,Not Applicable,,,SuperCrew,,Yes,1FTFW1E84NFA23394*BA,,1FTFW1E8*NF,TRUCK ,,,,,,,
1843,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,,Crew/Super Crew/Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,Standard,,3500.0,213.58310433156,3.5,,4WD/4-Wheel Drive/4x4,,,,Standard,,,V-Shaped,,6,400,,298.2800,Ford,GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2022,Not Applicable,Not Applicable,Light Pickup,Ford,,,,F-Series pickup,,,,,,,,,,,DEARBORN,"Dearborn: Dearborn, Michigan",UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,Standard,,,,,Direct,,,Standard,Not Applicable,,Not Applicable,,,SuperCrew,,Yes,1FTFW1E80NFB24058*BA,,1FTFW1E8*NF,TRUCK ,,,,,,,
